date,usd,btc
2017-03-28,50.2165826206897,0.04804665483390713
2017-03-29,52.9549353074226,0.05093345690592348
2017-03-30,51.8379855821157,0.049940849499980136
2017-03-31,50.0319167153711,0.04625118179798293
2017-04-01,50.6856101426067,0.04652084234624997
2017-04-02,48.7942622232613,0.04413521814310129
2017-04-03,44.1242026744594,0.03854770740911666
2017-04-04,44.2334705575687,0.038735985213269444
2017-04-05,45.345952899474,0.03992383169161638
2017-04-06,43.2308226411455,0.03618864119483921
2017-04-07,42.4313812974869,0.035604817896674246
2017-04-08,44.6247199088253,0.03767650478587379
2017-04-09,43.9210733267095,0.03618971474706599
2017-04-10,43.9867391759205,0.03630317638739836
2017-04-11,43.9088074582116,0.0357044604169119
2017-04-12,46.356845351841,0.038118820546133
2017-04-13,49.9132952574518,0.04256785659883347
2017-04-14,47.1097739795441,0.04011618902858323
2017-04-15,49.1234506072472,0.04178719855605569
2017-04-16,48.1771319462303,0.041047529846004745
2017-04-17,47.8490843132671,0.04014517667622935
2017-04-18,49.8912425108124,0.04150231838397524
2017-04-19,48.0668974666862,0.03973912939286984
2017-04-20,49.3441459731151,0.03992880984890539
2017-04-21,48.5441502594974,0.03891826061737833
2017-04-22,48.6126565376973,0.039091826779082475
2017-04-23,48.8707930379895,0.03909658803912526
2017-04-24,50.1052582127411,0.039853393497448854
2017-04-25,50.2949234336645,0.03929706222012262
2017-04-26,53.5068268007014,0.041270672565713276
2017-04-27,63.3839737416715,0.04709446970362141
2017-04-28,73.2896960841613,0.05436980947740556
2017-04-29,70.4783451390999,0.05190951855451183
2017-04-30,80.5040275862069,0.058253667916016806
2017-05-01,78.3656599269433,0.054536430731773444
2017-05-02,77.6578077147867,0.05305150710737966
2017-05-03,81.155050748685,0.05341225023301704
2017-05-04,95.4461979970777,0.061984891060591726
2017-05-05,91.2619477144945,0.059654163013863414
2017-05-06,95.5202134447691,0.06071384555508228
2017-05-07,76.6355311633548,0.050211065570342786
2017-05-08,89.3967222244301,0.05305171124436027
2017-05-09,86.2167880181181,0.05014854768427334
2017-05-10,88.0493733267096,0.0493965905881067
2017-05-11,88.2398370724722,0.04807433161732344
2017-05-12,85.485073163647,0.05014782470797683
2017-05-13,88.2832749123319,0.04960179689182621
2017-05-14,89.4800016691993,0.04986087331112666
2017-05-15,90.8514018176505,0.05230715590343271
2017-05-16,88.2582728825248,0.05023159886901674
2017-05-17,86.8320563541789,0.04800677002088099
2017-05-18,95.83543393045,0.05059288495426207
2017-05-19,124.608196428989,0.06333179761718663
2017-05-20,124.620777756867,0.06084649290212892
2017-05-21,147.731762711864,0.07223261195581339
2017-05-22,153.63485777557,0.07390044884500739
2017-05-23,169.076412100526,0.07490244259897044
2017-05-24,191.874668920514,0.07945097091348623
2017-05-25,180.691296002338,0.07789756363489507
2017-05-26,164.60314556692,0.07221277686716272
2017-05-27,155.72604947107,0.0761757136411338
2017-05-28,173.216734450029,0.07782570292677318
2017-05-29,193.881140413501,0.08486006908463935
2017-05-30,228.073706624196,0.10523575177330687
2017-05-31,229.102651646406,0.09963442747764807
2017-06-01,220.986285654588,0.09208193030100878
2017-06-02,221.467074215663,0.08932198916129154
2017-06-03,224.307389632379,0.08797914060887743
2017-06-04,245.468700092928,0.09721556418537591
2017-06-05,248.05642671128,0.09237503417832316
2017-06-06,264.404235562244,0.09208386366823558
2017-06-07,256.981876225599,0.09494076881029305
2017-06-08,258.372808144944,0.09219159666820011
2017-06-09,278.428987158387,0.09926619134928871
2017-06-10,344.951987142022,0.11828299276574093
2017-06-11,344.026909994155,0.11566983589983378
2017-06-12,389.19372150789,0.14601518105679814
2017-06-13,387.25153943834,0.14304832801720338
2017-06-14,341.446636869375,0.13971815229096196
2017-06-15,342.119337795441,0.1419649017877593
2017-06-16,352.629732300117,0.14239846432514425
2017-06-17,368.03726914436,0.13873773444337822
2017-06-18,350.534463086499,0.1397545959388804
2017-06-19,357.681361649328,0.13811999194357097
2017-06-20,349.288913500877,0.12779361911948536
2017-06-21,320.277859038574,0.12135132558307726
2017-06-22,320.145963176505,0.1191618779427569
2017-06-23,325.991536277031,0.12137276901306032
2017-06-24,304.768927811221,0.11894864513054763
2017-06-25,276.242345104617,0.1105974073199748
2017-06-26,255.033414298656,0.10510925145938838
2017-06-27,281.08192129398,0.11108440222676372
2017-06-28,317.776258400351,0.12399610488884968
2017-06-29,293.999290413793,0.11572756670966836
2017-06-30,276.846878461718,0.11287377857860002
2017-07-01,261.219362042665,0.10828346070290482
2017-07-02,286.533256667446,0.11375458354080314
2017-07-03,276.381727718293,0.10830312973684256
2017-07-04,269.404834744594,0.10362741755846569
2017-07-05,266.262281550555,0.10209032713811766
2017-07-06,266.656013065459,0.10243411059965266
2017-07-07,240.161421859147,0.09622696436294556
2017-07-08,244.196069263004,0.09563212372587507
2017-07-09,237.960754773232,0.09494984364439643
2017-07-10,203.667605391584,0.08781172380382438
2017-07-11,192.891972717709,0.08317293927952941
2017-07-12,220.375114831385,0.09279396573402382
2017-07-13,205.861691116014,0.08783475820584663
2017-07-14,197.24683492519,0.0890575164145689
2017-07-15,170.574619883109,0.08573169201231766
2017-07-16,155.12095854062,0.08118330276278074
2017-07-17,189.221658703682,0.08539861221164975
2017-07-18,228.78765892519,0.09931049463803526
2017-07-19,191.651705937463,0.08491190369261868
2017-07-20,224.107144172414,0.07936092239048421
2017-07-21,216.214063375804,0.08109629885196074
2017-07-22,231.983774798363,0.08198018990063707
2017-07-23,228.563602995324,0.08301611270489602
2017-07-24,225.714163052016,0.08192417210958342
2017-07-25,204.267246499123,0.07983265150727678
2017-07-26,202.456667746347,0.08026590393280113
2017-07-27,202.88998441204,0.0761271114910679
2017-07-28,191.488124044418,0.06853956224732982
2017-07-29,205.994907945646,0.07611256431288731
2017-07-30,196.771915156049,0.07156944151440207
2017-07-31,200.760819609001,0.07013205748486658
2017-08-01,225.735534699591,0.0827661619359198
2017-08-02,217.584664142607,0.08088211222510804
2017-08-03,224.028898297195,0.08030439803701749
2017-08-04,221.471094210403,0.07743005872082796
2017-08-05,248.939666132671,0.07689438117824741
2017-08-06,266.031145936879,0.08235960799819024
2017-08-07,269.646053845704,0.0794815306459344
2017-08-08,294.522035516072,0.08597485065841304
2017-08-09,296.828835021625,0.08867933393760034
2017-08-10,301.437411189947,0.08770281962904615
2017-08-11,309.864902527177,0.08465050240005978
2017-08-12,309.254121247516,0.07988828157018599
2017-08-13,297.04311033986,0.07309489477621187
2017-08-14,299.899655571596,0.06966951207687729
2017-08-15,286.238491115137,0.06880682436302027
2017-08-16,300.581495599649,0.06886681125764334
2017-08-17,301.525778841613,0.06998365993206566
2017-08-18,292.570930255406,0.07121100650576662
2017-08-19,294.006381612507,0.07066896327652852
2017-08-20,297.946730439509,0.07292230957484472
2017-08-21,320.268020935126,0.08021488065953311
2017-08-22,314.667140353594,0.07723161961118837
2017-08-23,317.911476100818,0.07666215720221606
2017-08-24,324.404678510228,0.07499270574932011
2017-08-25,330.229825942724,0.07586028707523561
2017-08-26,332.432620397428,0.07656247118696895
2017-08-27,345.159394547049,0.07944006096673766
2017-08-28,347.312148939801,0.07929928535625533
2017-08-29,373.270473714202,0.08113769728277363
2017-08-30,385.096362653419,0.08396058388799187
2017-08-31,388.628983109293,0.08198307579870467
2017-09-01,391.600977030976,0.07962337129985543
2017-09-02,349.100817241379,0.0759737315369866
2017-09-03,352.873988895383,0.0762921907930588
2017-09-04,313.259609643483,0.07160623104698036
2017-09-05,321.673799707773,0.07222047719133522
2017-09-06,338.424651081239,0.07345055604074098
2017-09-07,336.414099064874,0.07257949928264626
2017-09-08,310.01521244886,0.07134236183304081
2017-09-09,305.233473699591,0.07040177480619329
2017-09-10,301.328705435418,0.07070384070831925
2017-09-11,298.009521917008,0.0707433012275976
2017-09-12,293.927871127995,0.07058245069065021
2017-09-13,276.957384570427,0.07125004766037855
2017-09-14,225.336907948568,0.06938847639687422
2017-09-15,258.900247808299,0.06998773843456825
2017-09-16,255.184495616599,0.06876000583751442
2017-09-17,259.595284921099,0.06993678382345486
2017-09-18,296.59002980713,0.07268600196010913
2017-09-19,284.68624050263,0.07251792446227838
2017-09-20,284.783950029223,0.07310067908990985
2017-09-21,258.71685534775,0.07152320760080609
2017-09-22,263.592519286967,0.07283143240605894
2017-09-23,285.098802746932,0.0755108480469759
2017-09-24,284.710706604325,0.07743233246028776
2017-09-25,294.606179135009,0.07517883915038653
2017-09-26,288.873323495032,0.07425875851807005
2017-09-27,310.386890707189,0.07376486854076937
2017-09-28,302.473999707773,0.07222794337303846
2017-09-29,291.483834891876,0.07015237664571462
2017-09-30,301.653574810053,0.06959291039239343
2017-10-01,302.921215371128,0.06912715845696565
2017-10-02,296.383131209819,0.06756132392606168
2017-10-03,291.627101987142,0.06771687556748347
2017-10-04,292.153131209819,0.06928502925418895
2017-10-05,295.104265926359,0.06832033082125764
2017-10-06,307.36563383986,0.0704011836755019
2017-10-07,311.539527761543,0.07018464497570873
2017-10-08,308.811207773232,0.06712207632363049
2017-10-09,296.16992226768,0.06199220801848842
2017-10-10,297.805755406195,0.06281393403520584
2017-10-11,302.037225599065,0.06272882414216419
2017-10-12,302.722357977791,0.05612549805067238
2017-10-13,336.118935417884,0.05987073291081079
2017-10-14,339.239905902981,0.058633814291647816
2017-10-15,335.292906779661,0.05892809465017294
2017-10-16,334.387035067212,0.058092145634139704
2017-10-17,315.673910286382,0.05646697704966716
2017-10-18,313.292919637639,0.0561067674836294
2017-10-19,308.361189362946,0.054019670934707296
2017-10-20,304.104843950906,0.05067668163936123
2017-10-21,299.96448918761,0.04974363977535718
2017-10-22,294.862483343074,0.0491716263984467
2017-10-23,285.272274400935,0.04844771767400242
2017-10-24,297.201345119813,0.0538625308371698
2017-10-25,297.963974576271,0.05194613839836741
2017-10-26,296.136726183518,0.05018996260535251
2017-10-27,297.075979836353,0.051468954998694055
2017-10-28,295.060524254822,0.051204551779086636
2017-10-29,304.336856808884,0.04928748524136725
2017-10-30,306.156846873174,0.05003170772095499
2017-10-31,304.758790181181,0.047407341724717056
2017-11-01,290.520131209819,0.04319095207870371
2017-11-02,284.507127410871,0.04039126870236165
2017-11-03,305.85942402104,0.042488547728966555
2017-11-04,300.036860023378,0.04043352034390945
2017-11-05,296.308627410871,0.040198485771692744
2017-11-06,297.987309468147,0.042659420764213175
2017-11-07,292.059068381064,0.04102989014186643
2017-11-08,309.827165692577,0.04158077007902166
2017-11-09,319.44557685564,0.044880209783790335
2017-11-10,299.664234365868,0.04526262163673428
2017-11-11,316.147826125073,0.049812777929191664
2017-11-12,307.17681823495,0.05269714582267525
2017-11-13,315.537040327294,0.048399370191284444
2017-11-14,334.214478959673,0.05069713259988092
2017-11-15,330.784093804793,0.04557903860458837
2017-11-16,329.662060490941,0.042082524723111886
2017-11-17,332.276588836937,0.042990704947008636
2017-11-18,347.42983635301,0.044564258942183924
2017-11-19,355.932445353594,0.04438989898030491
2017-11-20,369.559533606078,0.04468744289226369
2017-11-21,361.197126534191,0.044636333672305205
2017-11-22,380.819107247224,0.04616214489068177
2017-11-23,414.980221215664,0.05141194206345088
2017-11-24,473.450565458796,0.057510480670189185
2017-11-25,466.802904734074,0.053286996440570396
2017-11-26,472.277975452952,0.05067412820759758
2017-11-27,477.648246639392,0.04908658614179929
2017-11-28,467.924269725307,0.04711187288977835
2017-11-29,429.046690531853,0.04378015146053032
2017-11-30,438.558600233781,0.04387027153064857
2017-12-01,461.586232320281,0.04270404400857845
2017-12-02,459.85709585038,0.042054228079057135
2017-12-03,464.386072764465,0.041411489877573766
2017-12-04,466.900428404442,0.04038187481674252
2017-12-05,458.076665400351,0.03902924631266102
2017-12-06,434.233698714202,0.031034133200613784
2017-12-07,431.749817066043,0.02534889503867862
2017-12-08,462.933985680888,0.028403493898598434
2017-12-09,483.060178842782,0.032096975028699515
2017-12-10,444.877736995909,0.0287481583280544
2017-12-11,506.33839333723,0.030007909432371294
2017-12-12,683.905956165985,0.039228442881721406
2017-12-13,701.59801899474,0.042482079165080885
2017-12-14,698.089197545295,0.0420462389183903
2017-12-15,689.464290181181,0.03894837902952015
2017-12-16,697.827856516657,0.03553002027642474
2017-12-17,729.331224722384,0.03788641595376992
2017-12-18,787.728504091175,0.04149865481078196
2017-12-19,823.847225599065,0.04666810217099815
2017-12-20,797.287250730567,0.048456625284730034
2017-12-21,793.748969023963,0.050771230318082596
2017-12-22,682.334545879603,0.047696629381918564
2017-12-23,725.150860023378,0.04863240297247696
2017-12-24,688.890793687902,0.04911405658660252
2017-12-25,737.894633255406,0.05240378233403248
2017-12-26,750.003065166569,0.04768844200977307
2017-12-27,740.721733489188,0.04813319292117363
2017-12-28,716.352512273524,0.05013155870285501
2017-12-29,747.100341320865,0.0512704748703933
2017-12-30,713.782832554062,0.055123831506817544
2017-12-31,742.255464932788,0.053317278818995534
2018-01-01,756.071765634132,0.05615233688455577
2018-01-02,863.918307714787,0.05855357472339486
2018-01-03,943.648126241964,0.06286676457805047
2018-01-04,952.354543541789,0.06319412971682253
2018-01-05,958.55284628872,0.05639465915720239
2018-01-06,1006.15747457627,0.058827270587744875
2018-01-07,1102.88953652835,0.06794666463163981
2018-01-08,1134.69905990649,0.07596354878763983
2018-01-09,1288.40687521917,0.08960594982965224
2018-01-10,1231.76729456458,0.08397026947136815
2018-01-11,1128.56387580362,0.08558313858910051
2018-01-12,1257.23113442431,0.0911734486948228
2018-01-13,1380.14454091175,0.09698002347995878
2018-01-14,1361.91507568673,0.09954744237981764
2018-01-15,1281.72139830508,0.09430179866875166
2018-01-16,1061.18708854471,0.09283381728857949
2018-01-17,1012.62289070719,0.09074000064491744
2018-01-18,1018.76687463472,0.09058894500365021
2018-01-19,1029.93438457043,0.09002721827492137
2018-01-20,1151.94553243717,0.09021843917244717
2018-01-21,1039.42323290473,0.09099871789959163
2018-01-22,992.037435710111,0.09239126808380912
2018-01-23,985.212768264173,0.09080810972852456
2018-01-24,1047.12019959088,0.0932772032887655
2018-01-25,1043.62177206312,0.09376263947598865
2018-01-26,1040.46817066043,0.09428326961738433
2018-01-27,1092.768235827,0.096526023648455
2018-01-28,1214.83129924021,0.10458295603793032
2018-01-29,1162.00829953244,0.10437930656099563
2018-01-30,1051.93348831093,0.10562061892710656
2018-01-31,1096.25005698422,0.10907856791675846
2018-02-01,1019.17100789012,0.11274183844813511
2018-02-02,912.820928696668,0.10389402337674356
2018-02-03,960.893826125073,0.10522155826254807
2018-02-04,836.672457334892,0.1014083667485339
2018-02-05,692.76282729398,0.10114001355479568
2018-02-06,789.043020748101,0.10196140626961625
2018-02-07,754.536574810053,0.0989608675950666
2018-02-08,808.450633547633,0.09836864151145186
2018-02-09,873.56737434249,0.1008685489258622
2018-02-10,850.714849503214,0.09972868094577743
2018-02-11,814.783270894214,0.10063117131521322
2018-02-12,867.572440385739,0.0973961117709441
2018-02-13,840.090783752192,0.09855631661440938
2018-02-14,920.463681472823,0.09722556389521034
2018-02-15,929.869215663355,0.09200492463527715
2018-02-16,939.339457334892,0.0921886623965866
2018-02-17,975.231806253653,0.08797286080549466
2018-02-18,915.310905610754,0.08757202937046904
2018-02-19,937.840183226184,0.0841916001167561
2018-02-20,885.553141145529,0.0787443064842782
2018-02-21,840.667042957335,0.0803784192469035
2018-02-22,807.076898889538,0.08170316994990721
2018-02-23,855.767194038574,0.08423680156027331
2018-02-24,834.00284628872,0.08609859940920842
2018-02-25,842.311720046756,0.08771131601541135
2018-02-26,865.863039158387,0.08396356987844841
2018-02-27,875.052981881941,0.0821329237320866
2018-02-28,851.323646405611,0.08259644748910142
2018-03-01,869.302266803039,0.07957997462591382
2018-03-02,855.352857685564,0.07766009779477132
2018-03-03,854.387569549971,0.07477782742613047
2018-03-04,861.13072238457,0.07512536289106109
2018-03-05,851.608753068381,0.07379201725279429
2018-03-06,812.346192869667,0.07608349839680202
2018-03-07,751.754232028054,0.0759111154050749
2018-03-08,699.337428988895,0.07495196064930164
2018-03-09,725.310906779661,0.07817417828777154
2018-03-10,684.880582115722,0.07794638050990953
2018-03-11,718.054689655172,0.07547716589910591
2018-03-12,696.739231151374,0.07616392604157485
2018-03-13,689.902102571596,0.0753123595002504
2018-03-14,612.332631502046,0.07447374793648046
2018-03-15,611.166275862069,0.07391421520791387
2018-03-16,604.484301870251,0.07216082050317929
2018-03-17,550.865004091175,0.06989198593476693
2018-03-18,538.26132817066,0.06572966531019739
2018-03-19,550.138212741087,0.06444151410925503
2018-03-20,555.636667153711,0.062462337163135616
2018-03-21,557.397838983051,0.06277289512077795
2018-03-22,539.114045295149,0.06189126195420255
2018-03-23,537.592859731151,0.06128686807679494
2018-03-24,525.082402980713,0.06097817944859913
2018-03-25,522.222801870251,0.06187026112937673
2018-03-26,489.817600526008,0.05994450489395603
2018-03-27,450.549594389246,0.05748811301229712
2018-03-28,445.458083576856,0.056147988856343214
2018-03-29,385.35647019287,0.05421011906833072
2018-03-30,392.467127703098,0.05744416930785782
2018-03-31,394.512378141438,0.05699167098539833
2018-04-01,378.066090298071,0.05556098287591075
2018-04-02,383.397693746347,0.05451209183631533
2018-04-03,415.214929865576,0.055952848887256455
2018-04-04,378.529877264757,0.055825889414891534
2018-04-05,382.700794272355,0.056292586656496404
2018-04-06,369.936752776154,0.05596205746877562
2018-04-07,384.50724956166,0.05583517811674723
2018-04-08,399.415550847458,0.05697799897506797
2018-04-09,396.165397136178,0.05880535841944222
2018-04-10,413.452699298656,0.060652745495876896
2018-04-11,429.797426651081,0.06188778682234083
2018-04-12,493.565206604325,0.06244238150676083
2018-04-13,496.317744301578,0.06267378326111833
2018-04-14,503.221350964348,0.06285224610151093
2018-04-15,531.263950029223,0.06368337153894399
2018-04-16,510.983758328463,0.06350004881931909
2018-04-17,502.126641437756,0.06365914335853627
2018-04-18,524.994593804793,0.06431522904660619
2018-04-19,566.582526300409,0.06848601048038438
2018-04-20,616.317340736412,0.06972309087661543
2018-04-21,605.396331092928,0.06830186070886486
2018-04-22,621.139101402688,0.07057629688499303
2018-04-23,642.581729398013,0.07195131847477508
2018-04-24,705.007020455874,0.07304096613356953
2018-04-25,614.546471654004,0.06939708107740568
2018-04-26,661.796761835184,0.07143186532510101
2018-04-27,648.91000087668,0.0722509855205533
2018-04-28,682.535550555231,0.07306233777583207
2018-04-29,688.306110169492,0.07324744958862991
2018-04-30,667.063407656341,0.07228119815222622
2018-05-01,671.531682349503,0.07402107481718902
2018-05-02,686.611843366452,0.07459825310773248
2018-05-03,778.377544126242,0.07982786183955974
2018-05-04,783.391213617767,0.08078994151783597
2018-05-05,811.356392168323,0.08282590242590654
2018-05-06,784.875179719462,0.08179969545791209
2018-05-07,747.835312098188,0.08007221409514832
2018-05-08,751.6712314436,0.08159368992435446
2018-05-09,748.334789596727,0.08052635160486922
2018-05-10,725.943168907072,0.0803253906782834
2018-05-11,679.532485680888,0.08070688471991905
2018-05-12,685.777640268849,0.0808149660705322
2018-05-13,731.426734365868,0.08411232442892236
2018-05-14,726.421808883694,0.08377529637549237
2018-05-15,706.471170660433,0.08322721505521478
2018-05-16,705.390606954997,0.08470356118748229
2018-05-17,668.044736995909,0.08298160231413905
2018-05-18,693.651683810637,0.0842517186692487
2018-05-19,693.809580654588,0.08430779747339257
2018-05-20,713.591691408533,0.08383903911578858
2018-05-21,697.845526008182,0.08309046798438231
2018-05-22,643.667876680304,0.08038285906345749
2018-05-23,578.229988603156,0.07688341468994697
2018-05-24,600.610572764465,0.07928198841911238
2018-05-25,578.594272939801,0.07792121211186083
2018-05-26,584.287411455289,0.07975201088274261
2018-05-27,570.388842781999,0.07772878681841772
2018-05-28,513.597075102279,0.07222750607391452
2018-05-29,563.903260958504,0.07565481237239072
2018-05-30,556.762384570427,0.07549659257439076
2018-05-31,575.469864699006,0.07694741641444233
2018-06-01,578.827563997662,0.07697343189658597
2018-06-02,591.811959088253,0.0774881792292982
2018-06-03,618.232842781999,0.08026748453530731
2018-06-04,589.882670660433,0.0787912375442565
2018-06-05,607.180310344827,0.07977510916146545
2018-06-06,605.429444769141,0.07913307879246652
2018-06-07,602.159334015196,0.07854988608897431
2018-06-08,600.128180596143,0.07873009171909898
2018-06-09,595.953623319696,0.07886978315887798
2018-06-10,521.276917299825,0.07728648425680891
2018-06-11,529.37152893045,0.07728669035274151
2018-06-12,489.836085330216,0.07505111455187082
2018-06-13,474.450975160725,0.0752319011345064
2018-06-14,517.722229105786,0.07809052492126055
2018-06-15,486.499246347165,0.07601937892695722
2018-06-16,497.322004675628,0.07656626060524915
2018-06-17,495.830741087084,0.07686471303336403
2018-06-18,516.850604032729,0.07709800909795547
2018-06-19,537.07477936879,0.07977334966673882
2018-06-20,535.268937755699,0.07926144594123045
2018-06-21,525.611178258329,0.0782116052082523
2018-06-22,462.967082700175,0.07640255579956867
2018-06-23,475.24524050263,0.0769724427782775
2018-06-24,454.388768264173,0.07392657852440829
2018-06-25,459.194290181181,0.07354715842052244
2018-06-26,432.493081531268,0.07094552922305514
2018-06-27,441.675166861485,0.07194356090157197
2018-06-28,419.791454120397,0.07165344800618102
2018-06-29,436.736421098773,0.07020454568276131
2018-06-30,451.723416715371,0.07085255985601842
2018-07-01,451.798441554646,0.07102182872319433
2018-07-02,475.989448568089,0.07202829946398918
2018-07-03,461.751690239626,0.07105721985604097
2018-07-04,465.729150204559,0.07078667754942596
2018-07-05,467.058666277031,0.07146707579333983
2018-07-06,468.512964640561,0.0710033900089186
2018-07-07,480.533474868498,0.07131845339781359
2018-07-08,486.132053769725,0.07250378158284933
2018-07-09,471.721562536528,0.07078629307414255
2018-07-10,433.128439216832,0.06865155685610877
2018-07-11,446.347075394506,0.06998255239681835
2018-07-12,423.881741963764,0.06881792925364041
2018-07-13,431.35368264173,0.06947248912845848
2018-07-14,433.919185856225,0.06937032504788229
2018-07-15,448.72806779661,0.07069250829759327
2018-07-16,477.365285797779,0.07113380770439928
2018-07-17,499.438759789597,0.06822379485989645
2018-07-18,479.001641145529,0.06494023202062049
2018-07-19,468.405446814728,0.06272978375574288
2018-07-20,447.55797194623,0.06108124654465088
2018-07-21,461.986799532437,0.062341638033786215
2018-07-22,457.135277907656,0.061779347525051126
2018-07-23,448.955673290473,0.05818383148521643
2018-07-24,478.036987726476,0.056925317617859614
2018-07-25,472.696508474576,0.057626797658573044
2018-07-26,463.433338690824,0.05855918527458197
2018-07-27,469.311792811221,0.05741677684141261
2018-07-28,467.32178842782,0.05705753900843364
2018-07-29,466.918763588545,0.056736467425130374
2018-07-30,455.8956735827,0.05578862292959945
2018-07-31,431.798523670368,0.05589528641918191
2018-08-01,419.019926651081,0.055158165559591084
2018-08-02,410.974208357686,0.05448639071046645
2018-08-03,417.253495616598,0.05629930030687376
2018-08-04,406.419219462303,0.05804157511041581
2018-08-05,408.949922852133,0.05815897309859335
2018-08-06,405.378087375804,0.05849619336646867
2018-08-07,378.559632086499,0.05631167205728101
2018-08-08,354.369194330801,0.0565417612959735
2018-08-09,365.001145821157,0.05565656484562875
2018-08-10,330.642003798948,0.053887773075038545
2018-08-11,322.902082700175,0.051142683491786176
2018-08-12,317.954640561075,0.05035157025778251
2018-08-13,284.391617767387,0.04538757017052877
2018-08-14,276.242141729982,0.0446644746209961
2018-08-15,281.149638515488,0.04483891661506752
2018-08-16,285.766308007013,0.045426425676564394
2018-08-17,314.950714786674,0.04798826113776201
2018-08-18,295.433896551724,0.04616668637049229
2018-08-19,300.065017241379,0.04622987839318486
2018-08-20,271.61710578609,0.04329972144353502
2018-08-21,280.940823787259,0.04340144037781198
2018-08-22,270.081112799532,0.04243215956327236
2018-08-23,275.208127703098,0.042233095962726584
2018-08-24,281.684925482174,0.042056763480917206
2018-08-25,278.42391320865,0.04127587777719563
2018-08-26,273.289948860316,0.040851313419017606
2018-08-27,284.203754821742,0.04155536620820588
2018-08-28,296.625988895383,0.04181969325028542
2018-08-29,288.599854763296,0.04103260202129513
2018-08-30,283.884303331385,0.04074720549355441
2018-08-31,282.215765341905,0.04017225763439348
2018-09-01,294.940272063121,0.04100748261737678
2018-09-02,293.788012565751,0.0403185682385967
2018-09-03,288.642138223261,0.03977172895178216
2018-09-04,285.306009643483,0.03877066431980634
2018-09-05,234.201679135009,0.034487589460879126
2018-09-06,229.094761250731,0.03531012329071678
2018-09-07,215.279640853302,0.03359202315122725
2018-09-08,196.648755990649,0.031780125056973585
2018-09-09,195.588831677382,0.03129798730346244
2018-09-10,196.122111922852,0.031153297167825063
2018-09-11,184.303709818819,0.02935508832165958
2018-09-12,182.668748392753,0.028868857941936724
2018-09-13,212.601965517241,0.032753787934772516
2018-09-14,211.697804208065,0.03259549349063169
2018-09-15,222.813010520164,0.034151954729161584
2018-09-16,220.022490356517,0.03386313466221318
2018-09-17,196.811666861485,0.03144662193265585
2018-09-18,209.519992986558,0.03304550474518541
2018-09-19,209.085130625365,0.032751677126175875
2018-09-20,223.652088544711,0.034415388516802745
2018-09-21,246.733348918761,0.036601115362708755
2018-09-22,240.176264465225,0.035817928903706046
2018-09-23,244.650700467563,0.03649794207702843
2018-09-24,227.800091466978,0.034638262393952034
2018-09-25,217.622940093513,0.03391644022141819
2018-09-26,215.031261835184,0.03326983304198943
2018-09-27,228.436735242548,0.034207867522495966
2018-09-28,221.042023962595,0.033374273511901
2018-09-29,231.326054646406,0.03513191352323551
2018-09-30,232.215880479252,0.03516033112083641
2018-10-01,229.918147282291,0.03503880987172701
2018-10-02,225.34053798948,0.03462132423775858
2018-10-03,218.985656049094,0.03387533730137101
2018-10-04,220.934906487434,0.033754814946645714
2018-10-05,226.533247516073,0.03440062291245828
2018-10-06,223.670021040327,0.0341456013215874
2018-10-07,224.381154003507,0.03418064145481371
2018-10-08,227.629361484512,0.03446483095520856
2018-10-09,226.366257451783,0.034347729173631235
2018-10-10,223.637414962011,0.03425239796037577
2018-10-11,190.503173290473,0.030929597351188925
2018-10-12,194.233684102864,0.03137012429736416
2018-10-13,196.640900350672,0.03172811755614557
2018-10-14,192.082561659848,0.031066846199852793
2018-10-15,204.845595265926,0.03179491597876326
2018-10-16,205.678965517241,0.0318293045023484
2018-10-17,203.589184395091,0.03159982837549772
2018-10-18,199.104167738165,0.031127147053850283
2018-10-19,200.18542226768,0.03136189582530835
2018-10-20,202.620590298071,0.031618695191691484
2018-10-21,202.197792518995,0.03151785823790511
2018-10-22,200.986967855056,0.03136484283395147
2018-10-23,201.106208649912,0.03144255729132679
2018-10-24,200.548608123904,0.031268280001176534
2018-10-25,199.862744593805,0.031217213901333123
2018-10-26,200.622661601403,0.0313271800380525
2018-10-27,201.418418468732,0.031425445602858516
2018-10-28,202.451103156049,0.031600232939678174
2018-10-29,194.321351256575,0.031026673538074874
2018-10-30,195.65895295149,0.03119478965316709
2018-10-31,196.897931911163,0.031222333741755034
2018-11-01,197.8192106955,0.031187121612408792
2018-11-02,199.850372589129,0.031481579291034366
2018-11-03,198.354677381648,0.031323606881139485
2018-11-04,209.989572764465,0.03270650632542645
2018-11-05,208.075581531268,0.03249684664948986
2018-11-06,218.089755698422,0.0338588478116034
2018-11-07,216.783056399766,0.03334677710822727
2018-11-08,210.643103448276,0.032878293498183934
2018-11-09,208.102855932203,0.032868489406088254
2018-11-10,210.56486528346,0.03314357451177244
2018-11-11,209.064253652835,0.03299930311133983
2018-11-12,208.28941233197,0.03295376469785024
2018-11-13,203.619797194623,0.032485930377649026
2018-11-14,176.673708649912,0.031694567705887085
2018-11-15,177.585899766219,0.032063547253614516
2018-11-16,172.027222969024,0.031300348422185376
2018-11-17,172.325834307423,0.03132574835010109
2018-11-18,174.887517533606,0.031480768696944716
2018-11-19,146.837374634717,0.030640911044913677
2018-11-20,126.699694038574,0.029345406835603167
2018-11-21,134.894838690824,0.029651635649491054
2018-11-22,124.98310666277,0.029041419999993302
